date,frcc,tocc,trdval,finval
20090930,GB,MX,-130592968.0,-130592968.0
20090930,US,AT,-1052400000.0,-1052400000.0
20090930,NL,CA,42500129.0,42500129.0
20090930,PT,AT,-93185458.0,-93185458.0
20090930,JP,LU,-203252.0,-203252.0
20090930,SE,GR,176424086.0,176424086.0
20090930,GB,IE,1471549350.0,1471549350.0
20090930,BE,IL,74091466.0,74091466.0
20090930,BE,FR,5857254030.0,5857254030.0
20090930,GR,IL,-12988351.0,-12988351.0
20090930,BE,US,-187355511.0,-187355511.0
20090930,BE,HU,160232854.0,160232854.0
20090930,IE,HU,-2961237.0,-2961237.0
20090930,SE,DK,-352772850.0,-352772850.0
20090930,AU,IE,-467284672.0,-467284672.0
20090930,DK,IT,41007135.0,41007135.0
20090930,CL,NL,514659974.0,514659974.0
20090930,ES,IT,-569942490.0,-569942490.0
20090930,NL,LV,-17018263.0,-17018263.0
20090930,GR,US,-268143866.0,-268143866.0
20090930,LU,AU,11350286.0,11350286.0
20090930,US,MX,-11861300000.0,-11861300000.0
20090930,CA,TR,17127262.0,17127262.0
20090930,NL,JP,-2022238433.0,-2022238433.0
20090930,US,JP,-12944800000.0,-12944800000.0
20090930,GB,NL,-1178163451.0,-1178163451.0
20090930,GR,SK,-25871997.0,-25871997.0
20090930,FI,FR,19994014.0,19994014.0
20090930,IE,SE,123036921.0,123036921.0
20090930,AT,DE,-5871607062.0,-5871607062.0
20090930,CL,FI,7052316.0,7052316.0
20090930,NO,CH,3970922.0,3970922.0
20090930,CA,IE,-368340948.0,-368340948.0
20090930,ES,MX,-82088230.0,-82088230.0
20090930,IT,JP,162941912.0,162941912.0
20090930,GB,CA,-1097865506.0,-1097865506.0
20090930,CA,KR,-551901957.0,-551901957.0
20090930,CH,CA,437285458.0,437285458.0
20090930,AT,EE,8957351.0,8957351.0
20090930,CL,US,-715987245.0,-715987245.0
20090930,DK,AU,166460384.0,166460384.0
20090930,AT,SI,436374828.0,436374828.0
20090930,CH,PL,172039124.0,172039124.0
20090930,FR,GR,901731583.0,901731583.0
20090930,NO,CL,-43827247.0,-43827247.0
20090930,US,CL,865600000.0,865600000.0
20090930,BE,CA,277642537.0,277642537.0
20090930,NO,HU,-71729160.0,-71729160.0
20090930,NO,SK,-64175209.0,-64175209.0
20090930,CH,DE,-4410732301.0,-4410732301.0
20090930,NO,KR,294670563.0,294670563.0
20090930,DE,NL,-12430598181.0,-12430598181.0
20090930,GR,PL,-75001995.0,-75001995.0
20090930,GB,DE,-6793367215.0,-6793367215.0
20090930,ES,SI,74245930.0,74245930.0
20090930,IE,KR,72182877.0,72182877.0
20090930,AU,US,-2762429639.0,-2762429639.0
20090930,DE,NO,-3199364460.0,-3199364460.0
20090930,IT,CL,-259171076.0,-259171076.0
20090930,ES,LU,-121607854.0,-121607854.0
20090930,CH,HU,17722568.0,17722568.0
20090930,SE,IL,51761819.0,51761819.0
20090930,AU,PT,-19591037.0,-19591037.0
20090930,AU,CH,-513227633.0,-513227633.0
20090930,DE,FR,8678247388.0,8678247388.0
20090930,CA,GR,94869.0,94869.0
20090930,FI,GB,358753445.0,358753445.0
20090930,PT,IL,-6675452.0,-6675452.0
20090930,IT,SE,-39239765.0,-39239765.0
20090930,JP,CL,-936354817.0,-936354817.0
20090930,AT,BE,-257190391.0,-257190391.0
20090930,GB,CH,-545737114.0,-545737114.0
20090930,PT,CL,-1650486.0,-1650486.0
20090930,JP,US,10475190970.0,10475190970.0
20090930,AT,HU,343799572.0,343799572.0
20090930,FI,LU,-29163535.0,-29163535.0
20090930,GB,PL,-920543930.0,-920543930.0
20090930,AT,IT,154812771.0,154812771.0
20090930,BE,IT,1366058206.0,1366058206.0
20090930,FR,SK,-38208729.0,-38208729.0
20090930,ES,SE,-359059096.0,-359059096.0
20090930,NO,NL,2456812799.0,2456812799.0
20090930,PT,HU,-47245422.0,-47245422.0
20090930,IT,MX,375481174.0,375481174.0
20090930,KR,FI,-135901893.0,-135901893.0
20090930,AU,FR,-737672508.0,-737672508.0
20090930,AT,FI,-61251.0,-61251.0
20090930,DE,CZ,-814586491.0,-814586491.0
20090930,TR,GR,136565055.0,136565055.0
20090930,AT,IE,-110324674.0,-110324674.0
20090930,CH,PT,120445465.0,120445465.0
20090930,SE,HU,-93739088.0,-93739088.0
20090930,AU,GB,-68969605.0,-68969605.0
20090930,JP,BE,859635110.0,859635110.0
20090930,IT,SK,-140026674.0,-140026674.0
20090930,CA,ES,-123174232.0,-123174232.0
20090930,US,IL,-2544300000.0,-2544300000.0
20090930,GB,FI,-307475784.0,-307475784.0
20090930,NO,IL,6049390.0,6049390.0
20090930,IE,BE,4912464554.0,4912464554.0
20090930,LU,CA,7864364.0,7864364.0
20090930,US,DK,-1076400000.0,-1076400000.0
20090930,ES,PT,2387991547.0,2387991547.0
20090930,PT,NO,-105466689.0,-105466689.0
20090930,AU,CZ,-47427868.0,-47427868.0
20090930,DK,ES,364298194.0,364298194.0
20090930,LU,PT,33881512.0,33881512.0
20090930,FR,PL,-305239155.0,-305239155.0
20090930,NO,US,501286575.0,501286575.0
20090930,AU,SK,-23303268.0,-23303268.0
20090930,NL,FR,6436540612.0,6436540612.0
20090930,US,KR,-2504000000.0,-2504000000.0
20090930,TR,GB,721985334.0,721985334.0
20090930,TR,LV,8832527.0,8832527.0
20090930,BE,SE,-202596152.0,-202596152.0
20090930,FI,IL,43437924.0,43437924.0
20090930,LU,CH,76159893.0,76159893.0
20090930,NO,LV,-967592.0,-967592.0
20090930,JP,HU,297074725.0,297074725.0
20090930,LU,DE,-390394672.0,-390394672.0
20090930,ES,DE,-4351039955.0,-4351039955.0
20090930,CA,CL,-199808650.0,-199808650.0
20090930,IE,LU,32226046.0,32226046.0
20090930,KR,AT,-63477630.0,-63477630.0
20090930,BE,AT,531121077.0,531121077.0
20090930,AU,CL,-110918567.0,-110918567.0
20090930,DK,TR,-58510509.0,-58510509.0
20090930,CH,FR,26205726.0,26205726.0
20090930,DE,IE,-1035472145.0,-1035472145.0
20090930,IE,MX,132132863.0,132132863.0
20090930,LU,ES,168310660.0,168310660.0
20090930,BE,NL,-4893629073.0,-4893629073.0
20090930,LU,NL,-100035291.0,-100035291.0
20090930,US,FR,-2569900000.0,-2569900000.0
20090930,NO,DK,164311847.0,164311847.0
20090930,FI,GR,43016756.0,43016756.0
20090930,GB,SI,-26297866.0,-26297866.0
20090930,NL,NO,-2317345621.0,-2317345621.0
20090930,IE,PT,124911639.0,124911639.0
20090930,NO,SE,-706852299.0,-706852299.0
20090930,ES,EE,-23063377.0,-23063377.0
20090930,IT,IE,-651742992.0,-651742992.0
20090930,KR,PT,94733266.0,94733266.0
20090930,US,CA,-6071600000.0,-6071600000.0
20090930,FI,DK,-230494706.0,-230494706.0
20090930,PT,LV,-46259.0,-46259.0
20090930,FR,ES,611280790.0,611280790.0
20090930,ES,GR,497470243.0,497470243.0
20090930,FI,NL,-74910472.0,-74910472.0
20090930,FI,PT,-1853518.0,-1853518.0
20090930,LU,FR,455091996.0,455091996.0
20090930,ES,NO,-375907468.0,-375907468.0
20090930,BE,LV,-22694207.0,-22694207.0
20090930,TR,CH,-462496653.0,-462496653.0
20090930,BE,KR,63986912.0,63986912.0
20090930,US,TR,672100000.0,672100000.0
20090930,US,SK,-124100000.0,-124100000.0
20090930,IT,GB,2150532228.0,2150532228.0
20090930,IT,PL,608269730.0,608269730.0
20090930,NO,FR,1431116784.0,1431116784.0
20090930,GB,GR,443718274.0,443718274.0
20090930,SE,PL,-88402921.0,-88402921.0
20090930,SE,LV,-64549196.0,-64549196.0
20090930,NL,IE,-226869454.0,-226869454.0
20090930,GB,TR,-746072275.0,-746072275.0
20090930,DK,HU,14835247.0,14835247.0
20090930,PT,CA,1233294.0,1233294.0
20090930,PT,FR,-105055626.0,-105055626.0
20090930,TR,CZ,-143822440.0,-143822440.0
20090930,KR,TR,565146702.0,565146702.0
20090930,CA,SI,-17835725.0,-17835725.0
20090930,IE,AT,57430112.0,57430112.0
20090930,CA,AT,-226078277.0,-226078277.0
20090930,CH,IE,-796894632.0,-796894632.0
20090930,ES,BE,-1351899602.0,-1351899602.0
20090930,ES,HU,-362622068.0,-362622068.0
20090930,US,LV,42800000.0,42800000.0
20090930,MX,GB,-187893440.0,-187893440.0
20090930,LU,PL,52323839.0,52323839.0
20090930,KR,ES,196705193.0,196705193.0
20090930,FI,TR,91378046.0,91378046.0
20090930,CL,FR,187370659.0,187370659.0
20090930,IE,CH,627791169.0,627791169.0
20090930,SE,CH,27041441.0,27041441.0
20090930,DE,AU,2046007673.0,2046007673.0
20090930,CL,IT,120639690.0,120639690.0
20090930,KR,FR,-306700547.0,-306700547.0
20090930,KR,CA,-41235489.0,-41235489.0
20090930,FI,US,570455008.0,570455008.0
20090930,NO,CA,199738077.0,199738077.0
20090930,JP,FI,-108963426.0,-108963426.0
20090930,FI,CA,42785994.0,42785994.0
20090930,IT,FI,-70233653.0,-70233653.0
20090930,IT,LV,53494367.0,53494367.0
20090930,JP,CH,-38989304.0,-38989304.0
20090930,AT,CL,12729122.0,12729122.0
20090930,JP,ES,49267379.0,49267379.0
20090930,PT,PL,-34358864.0,-34358864.0
20090930,IT,FR,2582513771.0,2582513771.0
20090930,CL,MX,56853388.0,56853388.0
20090930,DK,SI,-17850302.0,-17850302.0
20090930,JP,NL,2473508346.0,2473508346.0
20090930,DK,GR,161373859.0,161373859.0
20090930,CA,US,16493273544.0,16493273544.0
20090930,JP,GB,1112320591.0,1112320591.0
20090930,AT,KR,-37211286.0,-37211286.0
20090930,AU,PL,-63455754.0,-63455754.0
20090930,GB,KR,-183897707.0,-183897707.0
20090930,LU,KR,10223462.0,10223462.0
20090930,DK,CA,113053235.0,113053235.0
20090930,SE,FR,-78809929.0,-78809929.0
20090930,NL,TR,858779937.0,858779937.0
20090930,PT,BE,-267547045.0,-267547045.0
20090930,CA,IT,-665833292.0,-665833292.0
20090930,MX,DE,-2013759720.0,-2013759720.0
20090930,KR,PL,1037065160.0,1037065160.0
20090930,SE,KR,-16435638.0,-16435638.0
20090930,AU,TR,-44730309.0,-44730309.0
20090930,AU,MX,-84116748.0,-84116748.0
20090930,SE,CL,16388566.0,16388566.0
20090930,NL,CZ,307881265.0,307881265.0
20090930,DK,EE,2061906.0,2061906.0
20090930,BE,NO,-365281405.0,-365281405.0
20090930,FR,CZ,-545076783.0,-545076783.0
20090930,IT,BE,-1384157380.0,-1384157380.0
20090930,LU,IE,-7028085.0,-7028085.0
20090930,FR,LU,-354930813.0,-354930813.0
20090930,CH,ES,604845371.0,604845371.0
20090930,IT,LU,-134239445.0,-134239445.0
20090930,SE,IT,30027875.0,30027875.0
20090930,GR,IE,-135557682.0,-135557682.0
20090930,AT,LU,-49356096.0,-49356096.0
20090930,FR,SI,-39092299.0,-39092299.0
20090930,ES,PL,-82118624.0,-82118624.0
20090930,PT,GR,3944476.0,3944476.0
20090930,AU,LV,413946.0,413946.0
20090930,FR,GB,2046578174.0,2046578174.0
20090930,IE,PL,96157031.0,96157031.0
20090930,US,BE,1942100000.0,1942100000.0
20090930,PT,EE,435077.0,435077.0
20090930,SE,PT,64237874.0,64237874.0
20090930,DK,SE,459640706.0,459640706.0
20090930,ES,SK,-146041926.0,-146041926.0
20090930,ES,CH,-131837008.0,-131837008.0
20090930,KR,US,2099358033.0,2099358033.0
20090930,SE,DE,-2044635119.0,-2044635119.0
20090930,NL,EE,-55657738.0,-55657738.0
20090930,JP,CZ,322006401.0,322006401.0
20090930,GR,BE,-714888822.0,-714888822.0
20090930,CH,IT,-712809614.0,-712809614.0
20090930,JP,DE,26272173.0,26272173.0
20090930,CH,GR,317422882.0,317422882.0
20090930,AT,ES,209420174.0,209420174.0
20090930,NL,IL,-29844954.0,-29844954.0
20090930,BE,DK,398789943.0,398789943.0
20090930,FR,FI,-36137774.0,-36137774.0
20090930,PT,GB,103109259.0,103109259.0
20090930,AT,TR,-174333981.0,-174333981.0
20090930,SE,EE,-10255967.0,-10255967.0
20090930,IT,IL,348077754.0,348077754.0
20090930,KR,DK,-34538431.0,-34538431.0
20090930,SE,AT,-32354467.0,-32354467.0
20090930,NO,ES,417114555.0,417114555.0
20090930,BE,IE,-5132744040.0,-5132744040.0
20090930,DE,LU,439977992.0,439977992.0
20090930,TR,CA,-66725809.0,-66725809.0
20090930,PT,SI,-4817018.0,-4817018.0
20090930,DK,FR,363731420.0,363731420.0
20090930,FR,NO,-873113000.0,-873113000.0
20090930,BE,EE,34515847.0,34515847.0
20090930,JP,TR,412058438.0,412058438.0
20090930,CH,LU,682295.0,682295.0
20090930,GB,IL,77742411.0,77742411.0
20090930,NL,AT,1140011139.0,1140011139.0
20090930,DE,CA,990673929.0,990673929.0
20090930,AT,MX,73327079.0,73327079.0
20090930,CH,SI,25435332.0,25435332.0
20090930,KR,IE,-66810608.0,-66810608.0
20090930,AT,AU,196794094.0,196794094.0
20090930,PT,DK,-26047728.0,-26047728.0
20090930,FI,IT,68729261.0,68729261.0
20090930,DK,LV,-36135507.0,-36135507.0
20090930,CH,JP,867216396.0,867216396.0
20090930,BE,FI,92456084.0,92456084.0
20090930,CH,LV,39976222.0,39976222.0
20090930,IT,NL,-3193959796.0,-3193959796.0
20090930,NO,IE,33377780.0,33377780.0
20090930,NL,SE,597306668.0,597306668.0
20090930,MX,FR,-652789160.0,-652789160.0
20090930,LU,SI,9069270.0,9069270.0
20090930,FI,SI,6563435.0,6563435.0
20090930,PT,NL,-514633195.0,-514633195.0
20090930,AU,AT,-182940423.0,-182940423.0
20090930,SE,JP,-69423552.0,-69423552.0
20090930,NL,PT,616375779.0,616375779.0
20090930,CA,EE,-409731.0,-409731.0
20090930,JP,IE,-1053869794.0,-1053869794.0
20090930,CA,HU,-42645436.0,-42645436.0
20090930,CL,AU,141487789.0,141487789.0
20090930,CL,CA,117077029.0,117077029.0
20090930,FI,DE,-598509869.0,-598509869.0
20090930,CH,CZ,-23250305.0,-23250305.0
20090930,DK,JP,346127293.0,346127293.0
20090930,IE,IL,50267421.0,50267421.0
20090930,NO,GR,81905744.0,81905744.0
20090930,ES,NL,-2113958614.0,-2113958614.0
20090930,JP,DK,-427896448.0,-427896448.0
20090930,TR,DK,8361113.0,8361113.0
20090930,BE,CH,275388579.0,275388579.0
20090930,BE,SI,85848353.0,85848353.0
20090930,NO,BE,259241617.0,259241617.0
20090930,AT,JP,18594879.0,18594879.0
20090930,GB,ES,-231600222.0,-231600222.0
20090930,ES,FI,-223767928.0,-223767928.0
20090930,IE,GR,128775049.0,128775049.0
20090930,DK,KR,97427561.0,97427561.0
20090930,SE,SK,-177313062.0,-177313062.0
20090930,DE,CH,3074702690.0,3074702690.0
20090930,JP,SE,-65529014.0,-65529014.0
20090930,AU,IT,-887986243.0,-887986243.0
20090930,BE,GR,562333214.0,562333214.0
20090930,PT,IE,-153741481.0,-153741481.0
20090930,DE,IL,689604740.0,689604740.0
20090930,IE,LV,2350169.0,2350169.0
20090930,US,GB,-1839400000.0,-1839400000.0
20090930,DE,US,9395409392.0,9395409392.0
20090930,LU,JP,-7910248.0,-7910248.0
20090930,NO,SI,-18277430.0,-18277430.0
20090930,AT,GR,172859230.0,172859230.0
20090930,CA,SE,-327979282.0,-327979282.0
20090930,GR,TR,-180003067.0,-180003067.0
20090930,PT,TR,2730383.0,2730383.0
20090930,AU,DK,-192037521.0,-192037521.0
20090930,TR,IE,-150041583.0,-150041583.0
20090930,LU,US,51043064.0,51043064.0
20090930,DE,SE,1806076096.0,1806076096.0
20090930,LU,FI,22601845.0,22601845.0
20090930,IE,DE,973006681.0,973006681.0
20090930,FI,JP,158294505.0,158294505.0
20090930,DE,DK,428459151.0,428459151.0
20090930,AU,IL,-74341891.0,-74341891.0
20090930,CH,MX,184198517.0,184198517.0
20090930,TR,KR,-724418194.0,-724418194.0
20090930,FI,KR,65810133.0,65810133.0
20090930,IE,CA,75028376.0,75028376.0
20090930,TR,NO,-83541543.0,-83541543.0
20090930,GR,CA,-9028188.0,-9028188.0
20090930,CH,AT,-534404060.0,-534404060.0
20090930,DK,IL,25417272.0,25417272.0
20090930,DE,SI,92074957.0,92074957.0
20090930,CA,NO,-422646466.0,-422646466.0
20090930,LU,GR,49942441.0,49942441.0
20090930,PT,US,108934300.0,108934300.0
20090930,AU,JP,3484845476.0,3484845476.0
20090930,ES,KR,-406259387.0,-406259387.0
20090930,GR,LV,1473778.0,1473778.0
20090930,TR,IL,134717754.0,134717754.0
20090930,CH,IL,123143536.0,123143536.0
20090930,CH,NL,-525117302.0,-525117302.0
20090930,FR,BE,-6230593426.0,-6230593426.0
20090930,JP,AT,-125709584.0,-125709584.0
20090930,BE,MX,-51629473.0,-51629473.0
20090930,CH,KR,388954508.0,388954508.0
20090930,KR,CL,-241969838.0,-241969838.0
20090930,US,CZ,-283400000.0,-283400000.0
20090930,IE,SI,2110630.0,2110630.0
20090930,JP,PT,46212001.0,46212001.0
20090930,TR,SE,-224757181.0,-224757181.0
20090930,NO,CZ,50444066.0,50444066.0
20090930,AU,NO,-43366335.0,-43366335.0
20090930,SE,SI,-15783037.0,-15783037.0
20090930,GR,HU,-75812925.0,-75812925.0
20090930,KR,DE,-957389167.0,-957389167.0
20090930,GB,DK,-524454080.0,-524454080.0
20090930,ES,CZ,-138415470.0,-138415470.0
20090930,GR,EE,-1159919.0,-1159919.0
20090930,SE,ES,474365903.0,474365903.0
20090930,CA,CH,-482239527.0,-482239527.0
20090930,GB,IT,-1869525947.0,-1869525947.0
20090930,DE,KR,46537061.0,46537061.0
20090930,GR,CH,-248904840.0,-248904840.0
20090930,CL,DK,3589555.0,3589555.0
20090930,CL,DE,-175087279.0,-175087279.0
20090930,LU,MX,-9932064.0,-9932064.0
20090930,AU,LU,-11884561.0,-11884561.0
20090930,CL,SE,-18240075.0,-18240075.0
20090930,KR,GB,192533956.0,192533956.0
20090930,CA,LV,-4493884.0,-4493884.0
20090930,GB,CL,-109684070.0,-109684070.0
20090930,DE,LV,149909023.0,149909023.0
20090930,IE,IT,636276714.0,636276714.0
20090930,TR,US,-1291050261.0,-1291050261.0
20090930,CH,NO,106069496.0,106069496.0
20090930,FI,BE,-90048923.0,-90048923.0
20090930,DK,CZ,-12383639.0,-12383639.0
20090930,IE,CZ,67004380.0,67004380.0
20090930,PT,MX,90307434.0,90307434.0
20090930,ES,AU,246465886.0,246465886.0
20090930,TR,BE,-214989906.0,-214989906.0
20090930,NO,GB,5734232742.0,5734232742.0
20090930,BE,LU,855957740.0,855957740.0
20090930,CL,CH,43613389.0,43613389.0
20090930,FR,NL,-5380820421.0,-5380820421.0
20090930,DE,FI,634992910.0,634992910.0
20090930,PT,SE,-60738956.0,-60738956.0
20090930,JP,GR,203563868.0,203563868.0
20090930,IE,US,4055092917.0,4055092917.0
20090930,DK,SK,-8234934.0,-8234934.0
20090930,IT,GR,1840391438.0,1840391438.0
20090930,FI,HU,19736023.0,19736023.0
20090930,CA,GB,558156052.0,558156052.0
20090930,FR,CA,174785793.0,174785793.0
20090930,MX,CH,-238878820.0,-238878820.0
20090930,US,HU,-230100000.0,-230100000.0
20090930,GR,IT,-1595746875.0,-1595746875.0
20090930,BE,SK,12252848.0,12252848.0
20090930,ES,IE,-1219107761.0,-1219107761.0
20090930,JP,MX,1065573956.0,1065573956.0
20090930,CA,PL,-106861161.0,-106861161.0
20090930,NL,GR,742883634.0,742883634.0
20090930,FI,PL,230713683.0,230713683.0
20090930,ES,CL,-10567536.0,-10567536.0
20090930,IE,ES,976892208.0,976892208.0
20090930,PT,CZ,-10354421.0,-10354421.0
20090930,LU,AT,52846395.0,52846395.0
20090930,DE,CL,26133734.0,26133734.0
20090930,US,NL,3493400000.0,3493400000.0
20090930,CH,SE,57899056.0,57899056.0
20090930,KR,CZ,113539717.0,113539717.0
20090930,GR,CZ,-79596489.0,-79596489.0
20090930,KR,AU,-2533838396.0,-2533838396.0
20090930,NO,IT,326703095.0,326703095.0
20090930,NL,HU,245351884.0,245351884.0
20090930,US,LU,97800000.0,97800000.0
20090930,DK,US,926327834.0,926327834.0
20090930,AU,CA,-123735452.0,-123735452.0
20090930,FI,CL,2375622.0,2375622.0
20090930,AU,ES,-340771309.0,-340771309.0
20090930,JP,IL,116655185.0,116655185.0
20090930,AT,GB,543641159.0,543641159.0
20090930,AT,SK,-62726166.0,-62726166.0
20090930,GR,FR,-794837404.0,-794837404.0
20090930,DK,CL,-17176940.0,-17176940.0
20090930,GB,BE,-2189235699.0,-2189235699.0
20090930,GR,DE,-1767957326.0,-1767957326.0
20090930,BE,GB,2722997916.0,2722997916.0
20090930,AU,NL,62018750.0,62018750.0
20090930,MX,ES,-50728400.0,-50728400.0
20090930,SE,MX,136926760.0,136926760.0
20090930,IT,DK,-202590066.0,-202590066.0
20090930,US,ES,37800000.0,37800000.0
20090930,NL,BE,6088791330.0,6088791330.0
20090930,ES,LV,15801037.0,15801037.0
20090930,LU,GB,339784081.0,339784081.0
20090930,BE,AU,298892708.0,298892708.0
20090930,US,DE,-7848300000.0,-7848300000.0
20090930,MX,NL,-237460160.0,-237460160.0
20090930,DK,MX,55956789.0,55956789.0
20090930,GB,AU,195552123.0,195552123.0
20090930,SE,BE,2345501.0,2345501.0
20090930,CL,KR,305305838.0,305305838.0
20090930,DE,TR,1902001918.0,1902001918.0
20090930,MX,JP,-2601950620.0,-2601950620.0
20090930,NO,PL,-134925400.0,-134925400.0
20090930,FR,TR,104094531.0,104094531.0
20090930,AT,PL,436827995.0,436827995.0
20090930,CA,SK,-39493888.0,-39493888.0
20090930,DE,HU,-707660997.0,-707660997.0
20090930,DE,MX,1091687776.0,1091687776.0
20090930,IE,JP,445888035.0,445888035.0
20090930,FR,IE,-1144146673.0,-1144146673.0
20090930,JP,NO,-171293909.0,-171293909.0
20090930,ES,DK,-466249232.0,-466249232.0
20090930,BE,JP,-2065356006.0,-2065356006.0
20090930,PT,IT,-659296690.0,-659296690.0
20090930,IT,AU,715195361.0,715195361.0
20090930,DE,IT,4258646002.0,4258646002.0
20090930,DK,LU,-52582480.0,-52582480.0
20090930,GB,LU,-165910405.0,-165910405.0
20090930,KR,NO,-390379702.0,-390379702.0
20090930,KR,BE,326904880.0,326904880.0
20090930,NO,DE,1191915998.0,1191915998.0
20090930,CH,BE,-205277813.0,-205277813.0
20090930,DK,IE,40378886.0,40378886.0
20090930,SE,AU,355674681.0,355674681.0
20090930,NL,MX,151196498.0,151196498.0
20090930,BE,CZ,178421876.0,178421876.0
20090930,CA,MX,-3164547551.0,-3164547551.0
20090930,CL,GB,-207249859.0,-207249859.0
20090930,CH,GB,747140948.0,747140948.0
20090930,IT,HU,-101281469.0,-101281469.0
20090930,GR,AT,-165515969.0,-165515969.0
20090930,TR,PT,-26104043.0,-26104043.0
20090930,ES,GB,-136557301.0,-136557301.0
20090930,FI,SK,7797628.0,7797628.0
20090930,AU,EE,-1700633.0,-1700633.0
20090930,GB,SK,-478424632.0,-478424632.0
20090930,AT,LV,12506630.0,12506630.0
20090930,GR,NL,-827666465.0,-827666465.0
20090930,JP,SI,10724617.0,10724617.0
20090930,NL,CL,-332753300.0,-332753300.0
20090930,GR,JP,-253266274.0,-253266274.0
20090930,DE,GR,1788899689.0,1788899689.0
20090930,GR,SE,-120548613.0,-120548613.0
20090930,IE,NL,196760095.0,196760095.0
20090930,IT,TR,683191534.0,683191534.0
20090930,JP,IT,-502923057.0,-502923057.0
20090930,IT,US,2632997248.0,2632997248.0
20090930,IT,SI,351166754.0,351166754.0
20090930,NL,DE,13604667278.0,13604667278.0
20090930,GB,SE,-798985583.0,-798985583.0
20090930,CL,NO,15220589.0,15220589.0
20090930,FR,MX,391484662.0,391484662.0
20090930,FR,DK,-255386849.0,-255386849.0
20090930,FR,KR,315279686.0,315279686.0
20090930,LU,EE,2504081.0,2504081.0
20090930,SE,NO,1003032130.0,1003032130.0
20090930,DE,AT,5956117324.0,5956117324.0
20090930,IE,FI,12739941.0,12739941.0
20090930,MX,IT,-749558120.0,-749558120.0
20090930,AT,PT,86652148.0,86652148.0
20090930,FR,US,1176761432.0,1176761432.0
20090930,NL,AU,176473627.0,176473627.0
20090930,GR,DK,-188099828.0,-188099828.0
20090930,FR,AT,-209360546.0,-209360546.0
20090930,KR,CH,-363220674.0,-363220674.0
20090930,CH,CL,59855710.0,59855710.0
20090930,TR,FR,-356155117.0,-356155117.0
20090930,TR,CL,-50620355.0,-50620355.0
20090930,IE,AU,296375190.0,296375190.0
20090930,NL,KR,71004310.0,71004310.0
20090930,TR,SI,87872325.0,87872325.0
20090930,NO,PT,160464325.0,160464325.0
20090930,TR,DE,-1366096107.0,-1366096107.0
20090930,CH,DK,35399720.0,35399720.0
20090930,SE,FI,524403559.0,524403559.0
20090930,CA,FI,-144390336.0,-144390336.0
20090930,PT,FI,-242340410.0,-242340410.0
20090930,FR,IL,159828289.0,159828289.0
20090930,FR,LV,33848952.0,33848952.0
20090930,JP,FR,-544474587.0,-544474587.0
20090930,NO,MX,5931675.0,5931675.0
20090930,NO,AU,23262393.0,23262393.0
20090930,AT,NL,-851331072.0,-851331072.0
20090930,CA,AU,32964515.0,32964515.0
20090930,IT,CH,1277215841.0,1277215841.0
20090930,FR,IT,-1488511809.0,-1488511809.0
20090930,AU,GR,-17369685.0,-17369685.0
20090930,GB,HU,-676880650.0,-676880650.0
20090930,DE,GB,9087244572.0,9087244572.0
20090930,DK,PL,58786490.0,58786490.0
20090930,JP,CA,-103317717.0,-103317717.0
20090930,AT,US,927630591.0,927630591.0
20090930,GR,FI,-109486930.0,-109486930.0
20090930,LU,HU,16180588.0,16180588.0
20090930,DK,CH,-38549909.0,-38549909.0
20090930,NO,LU,-4530974.0,-4530974.0
20090930,SE,CZ,-153946898.0,-153946898.0
20090930,AT,CZ,57192239.0,57192239.0
20090930,AT,CH,-456323277.0,-456323277.0
20090930,IT,ES,1543537582.0,1543537582.0
20090930,PT,JP,-55677637.0,-55677637.0
20090930,IT,DE,-3448784329.0,-3448784329.0
20090930,CL,ES,-21672674.0,-21672674.0
20090930,NL,PL,974186145.0,974186145.0
20090930,US,SE,-718600000.0,-718600000.0
20090930,DE,ES,4697335416.0,4697335416.0
20090930,CH,FI,18172146.0,18172146.0
20090930,LU,BE,-1022727245.0,-1022727245.0
20090930,GB,US,3119272218.0,3119272218.0
20090930,FI,NO,33999606.0,33999606.0
20090930,PT,LU,-33350255.0,-33350255.0
20090930,IT,NO,-259364246.0,-259364246.0
20090930,LU,DK,65152843.0,65152843.0
20090930,US,IT,-4104000000.0,-4104000000.0
20090930,AT,CA,117579813.0,117579813.0
20090930,DE,JP,-967918811.0,-967918811.0
20090930,KR,GR,901508622.0,901508622.0
20090930,NO,AT,-14696300.0,-14696300.0
20090930,CA,DK,-375632133.0,-375632133.0
20090930,DE,EE,187249822.0,187249822.0
20090930,NO,JP,-139392942.0,-139392942.0
20090930,GR,NO,-57710943.0,-57710943.0
20090930,JP,AU,-5143014397.0,-5143014397.0
20090930,SE,US,799361768.0,799361768.0
20090930,TR,SK,-180054494.0,-180054494.0
20090930,FI,ES,199608486.0,199608486.0
20090930,SE,TR,199413583.0,199413583.0
20090930,NL,ES,2734413663.0,2734413663.0
20090930,TR,NL,-209696970.0,-209696970.0
20090930,IT,AT,58053850.0,58053850.0
20090930,GR,GB,-315863379.0,-315863379.0
20090930,CA,FR,-962061579.0,-962061579.0
20090930,TR,AU,-39811040.0,-39811040.0
20090930,BE,PL,623773161.0,623773161.0
20090930,DE,PL,3044854237.0,3044854237.0
20090930,ES,US,-71932275.0,-71932275.0
20090930,DK,NO,-12192654.0,-12192654.0
20090930,LU,SK,22733365.0,22733365.0
20090930,FI,CH,79535348.0,79535348.0
20090930,NL,FI,97582500.0,97582500.0
